id,type,title,description,lat,lng,city,state,day,order,imageUrl,upgraded,status,isMutable,isNianticControlled,statement,supportingImageUrl,canAppeal,appealResolved,isClosed,appealNotes,userAppealNotes,canHold,canReleaseHold,poiData_id,poiData_imageUrl,poiData_title,poiData_description,poiData_lat,poiData_lng,poiData_city,poiData_state,poiData_lastUpdateDate,poiData_reason
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQICB1MHBQRQDVMFDAIEAAEGVgBnBlEGDmpSA29QXDoHAmkGUmkFCjoFUAJnBgUIAw==","NOMINATION","Faust Park Greenhouse","","38.66938","-90.540005","Chesterfield","MO","2019-07-29","233","https://lh3.googleusercontent.com/_dXUvA5pmTu5lTDzC3vlOVtaIkL3y_QxZQJYUsUj-PI8d2fUqnwYU_EqcbS4OguAoSUBPD9HTR31opz_wWkL8KiuJP0","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQEDDlEPBAFcAF0CDwcFDwECUgNnBlEGDmpSA29QXDoHAmkDVmkABDoNVAJnBgUIAw==","NOMINATION","Faust Park Roundabout Directory","A directory at the entrance to Faust Park, which directs incoming traffic of where attractions are.","38.664106","-90.54195","Chesterfield","MO","2019-07-29","234","https://lh3.googleusercontent.com/ZdO1LWTB8hw4_QqLFcql0Ti5B2dkvNYe3wYF_QfiOCPseZSfrLiSHg1TEriD1EVTSvWBcnKqRUSgLihzH3GrGg","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"Ug8FAgJYBwcCVgZTBwkEBgkGBDkACAVYaAcCPQQGPVdWaQIPaVAPbwBdAzsACAYA","NOMINATION","Avondale Park Mini Playground","A fun playground for the little ones at Avondale park.","33.521295","-86.771254","Birmingham","AL","2019-07-30","235","https://lh3.googleusercontent.com/qImHDthbDg6pDurOmFmDHGspiEpphM9QOjuqFx5KA1qJWxuTeBzcc_Y1VR-IfaSHi11G51khR2MJfBkZRUHsSLv6hz-v","","ACCEPTED","","","This is a playground at Avondale Park, and currently isn't marked as a portal.","https://lh3.googleusercontent.com/hmtvzGCmiuF3vT3UcJRFCDu85_CiEorCn73dvNbB5LaJ5Ah0CmXNSacc6idVlBLn54XL0qS6FQRo5BmQMPzR2aaKWbE","","","","","","","","","","","","","","","","",""
"VA8DBgFQDgMKXANQBAkFAw0ABjkACAVYaAcCPQUCPVVRaQYOaVUAbwRVBzsACAYA","NOMINATION","Stockham Park Entrance Sign","A sign marking the pedestrian entrance to Stockham park.","33.537136","-86.773533","Birmingham","AL","2019-07-30","236","https://lh3.googleusercontent.com/2Sz9YYOZhUF3Ais2tBL5ZjiPir7bIwwouJJ0AQr9_psJaalC6ABDl9l_YfZ1dq559AMX_pMBg3g4aO5RESyfJjQR-Q","","ACCEPTED","","","This sign marks the entrance to Stockham Park","https://lh3.googleusercontent.com/uF14NS-wTivXgoILf2plfX91x2vY-_QV8-8PwSWojSPlFp7EebnR0z3vNYYTlQLaWAJUr_72W9hBmYRlERScc3yy","","","","","","","","","","","","","","","","",""
"UQ4FBA5VAgYEVAZcAgADCAgLAzkACAVYaAcCPQYAPVRdaQICaVIBbwBUBTsACAYA","NOMINATION","Mine #11 Slab Building","The remains of a building that was present at mine #11 at the Red Mountain Iron Mine in Red Mountain Park.","33.446174","-86.875991","Birmingham","AL","2019-07-30","237","https://lh3.googleusercontent.com/BSegP-IFa-ubT5LiovxxzpOUj0KaDOgQOH2WTKfshof5GgKVLhWaTlgU3EE4JI0Gh651ZGzmPPWKl8qp4SUmVf51cJ4","","ACCEPTED","","","This is a really cool hidden gem, tucked a few miles away from the entrance of the park. Unfortunately, there isn't much left of the structure to identify what it was.","https://lh3.googleusercontent.com/urlm2AOf4S37d1FslM3zpti4oCj4boaieYTl0K4W8OZ4dmUlUjwDst3cIXZ97soji43SbtcuTezuBvjceci95soH3fk","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQIBBVcGBARcAFcDCAUDCQoGVQVnBlEGDmpSA29RVToHA2kFVWkBAzoAXAlnBgUIAw==","NOMINATION","Mobilgas Pump","A decorative old Mobilgas gas pump outside Dent Devil","38.593306","-90.545721","Ballwin","MO","2019-07-30","238","https://lh3.googleusercontent.com/Rp-xOIboJOYHUK33fgYlEm7wc0Urv6dc5FdNMm9DH-YquEaq_lFOIf4iueRBHHBpfL4SvsKE9eWEQQcxOOaH8Q","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgEBVEGBARdDFAJCAYBAAIGXgEBa1MHBgw9BAc9VlVpBgJpVAZvBlJqUgcOaQANAwc=","NOMINATION","Ballwin Government Center","","38.596059","-90.53862","Ballwin","MO","2019-07-30","239","https://lh3.googleusercontent.com/oT6KB3JSotTFNfwabS2wX28k2szXeVGG5UC5cNDyyuA8L92p2D2qdoHwiAYlyuhCnJXiYq5JDIXZfQA8ccCFZpGNM-0","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgHBFEHAAVQAFUHCwMDAAUAUgoAa1MHBgw9BAc9VlVpBgNpUQRvA1VqUwYPaQANAwc=","NOMINATION","Vlassis Park Baseball Field","","38.595099","-90.540216","Ballwin","MO","2019-07-30","240","https://lh3.googleusercontent.com/r216uSxs6TWIG7Fsip09X097Fugd7e99BTbT_TVe1T9n6RULTRiU3uxz5j_fU4OH8VkCHh0x6jlBpuxKaTeTRV75ZIUJ","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UwYBAwZUDwYFVAZWBgoOCQgFBTkACAVYaAcCPQcAPVdVaQcDaVIBbwtWATsACAYA","NOMINATION","Vlassis Park Tennis Courts","4 very nice tennis courts at Vlassis Park","38.595909","-90.540073","Ballwin","MO","2019-07-30","241","https://lh3.googleusercontent.com/BVlTe1EhoAME6KSV6rAL-JSqPWfIgbMXr-oWlL4LiI13OvRVzYfj_12o4cpv0tXUZzAXq14FBeXaS9uU2MiZ3mQ5PU0K","","ACCEPTED","","","This is a nice public access tennis facility","https://lh3.googleusercontent.com/1Zb1uZfF9fpanLjX4gGFufiZjYb-ZaNT2pYJq-J_9XvnvSGZHYn0qFeh8RWkSb1aWqRMSKLk6KNLk3xGGr6But_EOP4","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQYCA1IDAQRUBFcCDgEHDgUCVgdnBlEGDmpSA29RVToHAmkGVmkDAjoNUABnBgUIAw==","NOMINATION","Vlassis Park Volleyball Court","","38.595769","-90.540799","Ballwin","MO","2019-07-30","242","https://lh3.googleusercontent.com/Db2eHEtItojXxh-DUDoyyNSRfqHtFMvc8EXoYzAjsHB-RXWPT-Je99hW-Z2CwGhtBzzHUigC4HZOVzaG5Dcn94CjOg","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQMPD1IPAAJQDV0EAQYJAQIEVQtnBlEGDmpSA29RVToHAmkHU2kFCzoCUQZnBgUIAw==","NOMINATION","Vlassis Park Playground","","38.595518","-90.539403","Ballwin","MO","2019-07-30","243","https://lh3.googleusercontent.com/3CkRZ5o-zZqjM_TLMB3V_AgAynyLVc9Q0Spb5Sq7siIJDPbwDODBhhamqumOC3QED_sxKGscqmq_zq4KnJ9UVR9202I","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgOAFAFCQFXAFEFDwUIDgYEVgUOa1MHBgw9BAc9VlRpBgJpVAFvBlxqVgkBaQANAwc=","NOMINATION","Poles Of The Moon","Large pictures of the moon's north and south poles at the St. Louis Science Center.","38.630217","-90.270488","St. Louis","MO","2019-07-31","244","https://lh3.googleusercontent.com/H2LdMlzpIGVLZeMjywr6jzbsY9t99lyHtv9PfzgN0Jaak3Ja-WzPBiiQ77E-xMMDTW99-YI9u3zDipfc8UgV","","REJECTED","","","","","","true","true","Thanks for the appeal, Explorer! We could not verify the existence of this object at the specified location, so we are unable to reverse the decision. We recommend that you resubmit the nomination with supporting image showing the object and its location with respect to the background or additional text information to confirm its location/existence.","This is an educational waypoint on permanent display in one of the space exhibits at the St. Louis Science Center.","","","","","","","","","","","",""
"XQYBAQFXDgEAUgNdBQwHAwoFAzkACAVYaAcCPQQJPVVXaQUGaVQBbwpdBzsACAYA","NOMINATION","Jones Valley Trail Map","A map of the Jones Valley Trail that spans Avondale.","33.519585","-86.787555","Birmingham","AL","2019-08-01","245","https://lh3.googleusercontent.com/hTA71WucjDTmJSXuun3QOqNp66bTkfMkIsRNxhE6brOwJ6_gJLVZNAKH1eaai3XRUVhETE9fPl6wZCUGohzawKL88WI","","ACCEPTED","","","This map is helpful and guides people through Avondale in Birmingham","https://lh3.googleusercontent.com/Ur5YGYWULM2rmggRG4Alkg36boOds9Wnx8SgzhsZ62Tp1wSSVIA4TN35wuaGfhISNv4eG-o4Z6fIlxJEVzb6YIIsfzkV","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgPB1AFAAFQBFIIAAMHAAUFVQUOa1MHBgw9BAg9VVZpBgJpVAVvB1xqVwkIaQEIAwc=","NOMINATION","Hawaiian Art Boat Display","A series of pieces of art of multiple medias, displayed in two wooden boats. Sponsored by the Hawaii State Art Museum.","21.300903","-157.865335","Honolulu","HI","2019-08-04","246","https://lh3.googleusercontent.com/2ag8xa0R0SX-4BRZ7KjjKd5hduk9ryPsUZEN3lkQHUef6y0pJ8NzNFphhawDKsPbjDCbdR1V8I_yithXxPM","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UwYAAg5XAgIEUANcBggPBQ4BBTkACAVYaAcNPQQEPVRcaQYFaVIFbwpRBDsACAYA","NOMINATION","Norwegian Cruise Line: Maui Pier 1","Norwegian Cruise Line's Pier 1 on the island of Maui","20.896872","-156.465773","Kahului","HI","2019-08-09","247","https://lh3.googleusercontent.com/GZMTlqDVemsSDKKzKDs18sKTdck8l45VcmlFJDeq7DcGJA7xGVhHDgxpAU6QXnb-R9nkzXOKZ5fqA4J9FzTIzyWprQ","","ACCEPTED","","","This is a point of mass transit. Not only does Norwegian Cruise Lines use this pier, but lots of other commercial, industrial, and personal travel happens here. Norwegian Cruise lines is the primary user. Please note that only the supporting picture has people in it, which will not be on the portal","https://lh3.googleusercontent.com/S9IXo745A1OZPHWh9zalvaD-EEJCiJXZ1PaThHUA4QndHulBlj0bML40VZFGkfU82LynQXc8EynfyKdXtVUI7HI7sg","","true","true","","Hi, I am writing to request that this waypoint rejection be overturned. The waypoint in question is for a commercial pier that is accessible to the general public. It is a key social and exploration hub, used especially by Norwegian cruise lines (but again, anyone could access it). This is a point of mass transit, akin to a large bus or train station.","","","","","","","","","","","",""
"VgUDAQ5SAwMKVAdRAQgHBQAAAjkACAVYaAcNPQUCPVVWaQcAaVMGbwVSBzsACAYA","NOMINATION","Greentrails Free Little Library","A communal place to take and leave wonderful pieces of literature. Dedicated in the memory of professor Mary Lou Bassabarger.","38.663266","-90.520442","Chesterfield","MO","2019-08-12","248","https://lh3.googleusercontent.com/6S1juhLGCE8HnAbPZRJyWL-l3ETbmdlH8AE1Po0flUV0k3dm6vIPJuJX-GS9OKLLk-D9xoXM_8OaWuhsyBdD1CHnOWU","","ACCEPTED","","","This is a communal hotspot on public land along the road. This will also improve gameplay in the area due to there being few portals nearby.","https://lh3.googleusercontent.com/mr3u3nolT612ycECJxLVg4P7PsUiGXTwQDObzMQ-q18r_r6OitZOc1F1vH1RgD4Cu-0Fww7mM9SObTp89II6xTW3zw","","","","","","","","","","","","","","","","",""
"UQYEAwRZAAkLVQJQAA8GBAsHDzkACAVYaAcNPQUCPVVWaQYHaVQBbwZSDTsACAYA","NOMINATION","West County School of Music","Formerly known as Beverly Milder Musical Arts, this music school has been teaching music to students of all ages since 1978. They specialize in piano, voice, and guitar.","38.664827","-90.518906","Chesterfield","MO","2019-08-12","249","https://lh3.googleusercontent.com/swCA3WjcjmLnoC_FmI41FyoZDPFea_QsApAwwWyfVDOdPKhSHZWCGxTg2FUxZFAUKF84yUkTCNY7V8JRczKDQh-DzxfG","","ACCEPTED","","","This is a communal place where people learn how to perform music. This is not an academic institution, and therefore does not violate being at an actual school.","https://lh3.googleusercontent.com/1WZv5xmW6izH7_WRTqIp2pZMk-xJPxP7VNM7WJekPkRD9ph7nhRBGt2URva9yHivyuc3ncMrQsTtd1F67w8OdO-KB84","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQ8PA1UCBQddAlQEAQUBCgAFUQRnBlEGDmpSDG9TVzoHAWkDUGkAADoMUgRnBgUIAw==","NOMINATION","Missouri S&T Directory Board","A map directory board at Missouri S&T","37.952923","-91.773462","Rolla","MO","2019-08-12","250","https://lh3.googleusercontent.com/9tFVRm1nhZNfcYtK-NlzCWOHzq9gHooR1akqFH7evg9fq0x1UK9lKf3gvWLwN2OLc_ByrX9W8EuLojV0Cl91mfPIaA","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgHAVACBAZdBFIJCgIDDgUEXwAKa1MHBgw9BAg9VFZpBgRpVQBvB1ZqXAEAaQANAwc=","NOMINATION","Concrete Wall Art","Wall art that spruces up the food court at the West County mall.","38.599817","-90.446905","Des Peres","MO","2019-08-13","251","https://lh3.googleusercontent.com/bEdlDJrInDD7fcP9lGDi6kVlGzSeBrAH8Nh39LajUvtWbhg1tLs4h3njtPLVQKK7AQdyXiirRNluU2ykulY","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQYABgdYBQEGXA1cCA4DBwEBATkACAVYaAcNPQUEPVVRaQcDaVQAbwRQBTsACAYA","NOMINATION","Big Brother Mural","Big Brother is Watching You","33.526842","-86.779437","Birmingham","AL","2019-08-14","252","https://lh3.googleusercontent.com/Jp8Stjl7bTQJ2LJKBi0YQGoTLwcp1_ZHA1iSobgC992HHdJ-ajCrindz4cNE3jJhTwkziyWkL_dEAoKortp_crc6mYk","","ACCEPTED","","","This is a very cool mural with a neat literature reference","https://lh3.googleusercontent.com/Z3vdc50z9ZHgR5DGXZtYThzMKlFKDVHBhDD3rES8fmyUzaZfNmCwEiw8-nQdPMv0RcdAn6ggeRmj9i_A8Agj47rOkw","","","","","","","","","","","","","","","","",""
"VgIOBA5VAwYDVgFWAAkEAQADBjkACAVYaAcNPQUEPVVRaQYHaVUAbwVTAzsACAYA","NOMINATION","Stockham Park Basketball Court","A good place to play some basketball in north Avondale","33.536484","-86.773801","Birmingham","AL","2019-08-14","253","https://lh3.googleusercontent.com/8oy-fu3523dtSyIUW8rJeRIYb9mwIdbFGXeIOvyCrlZg1wUnIFCtqIvJUKRubzoaPOS94Kc7LsgG4muyX07-TMQAuA","","ACCEPTED","","","This is a public access athletic facility in a park","https://lh3.googleusercontent.com/c6PS24zYsgCgTpzIJOW5PJKCIqsJFkEBEKWRcFDaP0qtxlOFvvHMvXCBl20RwYXZ8q5dYIOIX6AZs9CvIHvtoX7WM2Dp","","","","","","","","","","","","","","","","",""
"UA8PDg5VAQMFVgNcAQ0DAgkLDzkACAVYaAcNPQUEPVVRaQYBaVQDbwJcAzsACAYA","NOMINATION","New Creation Christian Fellowship","Fellowship that is a part of the Stockham Memorial Methodist Church","33.540113","-86.776891","Birmingham","AL","2019-08-14","254","https://lh3.googleusercontent.com/x5ejFNY_nC-JtF_LTqKbbpZsvQv9JFFc3BDfOcdR6bG8WA5UI_eySfOaJaMek2ch2kOII2A2DvcDGnF1OZPLnsWlKrE","","ACCEPTED","","","This is part of a religious institution","https://lh3.googleusercontent.com/cRfJTD3mPclpYwP6VATmXzi02YJ7suG_vzVqi-bYWqx_HOU0os0Plt9GhCqebfAMmvfCCU3cjsRrEexJ03GiwOHnt_eE","","","","","","","","","","","","","","","","",""
"XAcHAAFYDgECVABcAQsGBAkEADkACAVYaAcNPQUEPVVRaQUFaVIEbwNTBjsACAYA","NOMINATION","Kings Food mural","A neat mural by local graffiti artista on the side of Kings Food store.","33.540946","-86.773302","Birmingham","AL","2019-08-14","255","https://lh3.googleusercontent.com/UAUgmR5Wqw5rSc5lhsHb5rhLlmPtomUiNf_dkbnLH_BDc9wKLoJPMs8LWTSUAZY-E6cxW4hSFI19ptd38Jh5hglFlA","","ACCEPTED","","","This is a mural to help add color to the area. It is not just basic graffiti, as it is a mural that is maintained and recolored on a regular basis.","https://lh3.googleusercontent.com/SKkyfo7cZlEB6gI-ESLH_nsOuKuOdOVcvKxKronoKk4KbX2wMbU9fnm8Zn6Xr1Eoly3RBTmcbd1GGHpV7uCQXDWehWuI","","","","","","","","","","","","","","","","",""
"XAcBDw5XAQUHUwFcAgECCQsBATkACAVYaAcNPQUEPVVRaQQDaVMFbwRcBjsACAYA","NOMINATION","Alabama Symphony Orchestra","Headquarters and practice site of Alabama's only full-time professional orchestra.","33.518105","-86.77769","Birmingham","AL","2019-08-14","256","https://lh3.googleusercontent.com/BLKYgA_CHZnUAvCv9k4T5Ap6CMHH1BJB6kJEGuN4inXdf1-ak1YxcHIsRcJiK5-nNkQby8E1gf_MHUI541nIdj_G_Q","","ACCEPTED","","","as the headquarters of the orchestra, people are welcome to come into listen to the orchestra practice, which is cool","https://lh3.googleusercontent.com/dkJZNwAhxFl1KeyIrjkT9PYR5KAlBUVMVjf4riBT3_jKzei0n55ioeIsb5tLfD6AlI3bDeU9pyUQMXj40_u9jq1NDY4","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQQHA1gHAQJTA1MCDAQACQsCUgpnBlEGDmpSDG9TUDoHA2kDUmkCADoFVwRnBgUIAw==","NOMINATION","Homewood Athletic Complex Batting Cages","Public use outdoor batting cages at the Homewood Athletic Complex","33.450564","-86.83631","Homewood","AL","2019-08-15","257","https://lh3.googleusercontent.com/n03EU5WxCh8-f0ozUjyMghUnxx94Id7OhkO3UROUi5XUUeAqlRI6IerDpdK9JrnBiaDiQPStp6mc_nxTWjQ7Aw","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgBDlUFBwtdAFEDDwEGCAoOUwALa1MHBgw9BAg9VFBpBgJpVABvA1VqUwUBaQANAwc=","NOMINATION","Homewood Athletic Complex Baseball Field U5","Baseball field U5 at the Homewood Athletic Complex","33.449692","-86.836126","Homewood","AL","2019-08-15","258","https://lh3.googleusercontent.com/U8H9iY4AQxYW78PgrM5P6CVrA7zF2gfmp-g77OTYY4sOUxMQr4eRZBi6-xZsnzDrikG0FnVN1EbokwLdy63Cid18Jbo","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQADAVMHBAFVBVAJCA4GDwsAOQAIBVhoBw09BQU9VFFpAg5pUwdvA1MBOwANBgA=","NOMINATION","Homewood Athletic Complex Baseball Field U4","Baseball field U4 at the Homewood Athletic Complex","33.449159","-86.836092","Birmingham","AL","2019-08-15","259","https://lh3.googleusercontent.com/NyaQk60hpC8HC5oSCodyB-Aobu8nbMOKjhX3FkDmO4RT-UwWQsV0eGk9cpCwwQc5-mqErELnaN8UwDPTzbvJwlkYvVOP","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQYFB1YEAgRXDFwJDwYGDAAEUwJnBlEGDmpSDG9TUDoHA2kDWGkEBToMUwNnBgUIAw==","NOMINATION","Homewood Athletic Complex Baseball Field U2","Baseball field U2 at the Homewood Athletic Complex ","33.449284","-86.835707","Birmingham","AL","2019-08-15","260","https://lh3.googleusercontent.com/H4E9mtdeQWFuH7qZ5Gr-d4dtnMEFuGw0rUcPOIKeJRobGQ4ifIXbjUaNY-0KvxPtwfN0yFH5R0AIjAAUgTmRF8VKY7A","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQ4HBFkOBwVWA1MHDAMHCwsEUAFnBlEGDmpSDG9TUDoHAmkGUWkDADoAVAZnBgUIAw==","NOMINATION","Homewood Athletic Complex Baseball Field U3","Baseball field U3 at the Homewood Athletic Complex ","33.448946","-86.835617","Birmingham","AL","2019-08-15","261","https://lh3.googleusercontent.com/aBAzxIcVqq2qiO6wNBBTDzpOKFlhIB7GngfRaEt5HTZHzmMtEr4FB6-XjtMDAgEYUbuYV_IswVvNwr6Jl77bL2z9W8M","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgEAVADCQZWDVYICgYFAQYOVgsBa1MHBgw9BAg9VFBpBgNpUQRvB1VqUAgBaQANAwc=","NOMINATION","Homewood Athletic Complex Baseball Field U1","Baseball field U1 at the Homewood Athletic Complex ","33.449897","-86.835718","Homewood","AL","2019-08-15","262","https://lh3.googleusercontent.com/CNyW4fdJGFqG632NPK8iSPr8MUaxL-OUTDTYEPgxh9W4ffuG8hfvmy2O-E-DCdIPg1F_5qmt5b4c1r68-kEIqZQNUaI","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"Ug8EDgZVBAkBVwZTBg0EAAoFAjkACAVYaAcNPQUEPVVRaQUOaVQGbwRRBjsACAYA","NOMINATION","Hopewell A.M.E Church","One of the most popular Methodist churches in north Avondale","33.540716","-86.772095","Birmingham","AL","2019-08-18","263","https://lh3.googleusercontent.com/4fZuxACAQXbV6mZZKslpFd_aZf1JXE5pe2jFn7XOQFObCAk0V4oE8Ln0qk46J7BuFpL2zbAFRZ6p0tca9MbiFqHqdNBw","","ACCEPTED","","","This is a religious institution","https://lh3.googleusercontent.com/4rJvGJBTNRLfDcoaNX89H7sGRzQO_nPaUtmjNnZpJfgywokGjcNLW4B_k1G1KuYl6rhp9RM_wTeFXNp3PnFoz3qySQ","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQICA1EAAAFcAFUBCg8ICAMDUgNnBlEGDmpSDG9TXToHBGkGU2kDAToFUAZnBgUIAw==","NOMINATION","Second Presbyterian Church Welcome Sign","","33.44894","-86.811914","Vestavia Hills","AL","2019-08-18","264","https://lh3.googleusercontent.com/HxNHQ0hs7jCQNQ4RhWLvXozvRny_9WPmnj_ZHcymJYW_AD75gdR0-kS634GHtnAPLjbnGo9wLdtHy4AvwEGEwEkoAQ7M","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgCB1AFCQJQBlEICQ8GAAMCVwQNa1MHBgw9BAg9VF1pBgVpUQFvAVZqUwIIaQANAwc=","NOMINATION","Homewood Soccer Complex Playground","","33.453088","-86.806866","Vestavia Hills","AL","2019-08-18","265","https://lh3.googleusercontent.com/-zmeNa__h_MzA1lm124JukE8ltKfxIsqXnbA461HhfRu53dKdyQye2_V4hlYabIY5vfAoynrMj-FOegqribLtOk8yA","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQMEAVcOAgZcBlcGAA8JDgUFVQNnBlEGDmpSDG9TXToHBGkGWWkBAToDVAVnBgUIAw==","NOMINATION","Homewood Soccer Complex Resting Pavillion","","33.452599","-86.806303","Vestavia Hills","AL","2019-08-18","266","https://lh3.googleusercontent.com/XvUTvMCRTIKb3jdMlH5LcJhWons8Kis6inLFmbVwgZjzckUPI7s8QKNZj-SnzJM1gw_Ox5w2xPhonT7Vs3G1ts_pENpo","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgCDlYFAARXDVAACgYHDwQOVQAJa1MHBgw9BAg9VF1pBgVpUQ9vBlFqVAcNaQANAwc=","NOMINATION","Himewood Soccer Complex Map","","33.451808","-86.807173","Birmingham","AL","2019-08-18","267","https://lh3.googleusercontent.com/1EDBb8YTQ3v8LoFSK_W13o7uJ_wKPOs8b25wg1LRkBJRWZ-1jMcVdyzsR0t5mZhukFMZ3dwRisSB-648TlgbuK7pgA","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UgYGDwZQDwIDVgNTCAsGCQsADjkACAVYaAcNPQUEPVVRaQMAaVQEbwdXAjsACAYA","NOMINATION","Pastel Adirondack Chairs","A series of colored Adirondack chairs outside of the OFR furniture store.","33.334273","-86.987247","Bessemer","AL","2019-08-19","268","https://lh3.googleusercontent.com/vq09C0h792M2XX2PSZWe6bANb15YC0qZnHOi4qqSG5J7Br0U5oKXaVCPymqx4zo_0kuud9dUWQSCyK9XAKGvbwsr7A","","REJECTED","","","This is a permanent display by OFR to show off their merchandise and their storefront.","https://lh3.googleusercontent.com/BPdGDS0Hj7xYTvVhi8r-ReTLP6blLy20ET2RQ6XxjQR5bA97BMWzTgz8XD6c1pcdSa1Xm_DT0VnPFsI6opWLFJK1lQ","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgHBVIGAwNTAFMHCgMCDAcPVAUJa1MHBgw9BAg9VFxpBgBpUwRvA1BqVgMMaQANAwc=","NOMINATION","University Hall","A part of the University of Alabama Birmingham's college of arts and sciences, University Hall was finished being constructed in August of 2019.","33.498691","-86.805297","Birmingham","AL","2019-08-19","269","https://lh3.googleusercontent.com/HM5niHINgNOkwTsiGpkUH81AGvnD5wrqxGiC_BXVD5ZXgqCi96s38N-kKUZkddWTBVO6Rww_944ybqlK30Q77T4cm0aj","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UAEDDwZYDwIAVwBVCAoPAwsHaFQCCQ0+Bw9qUwBvUlE6AgZpBlVpCAFcalQACAY=","NOMINATION","Logan's Roadhouse","A neat cowboy-themed restaraunt in southwest Birmingham","33.33263","-86.992106","Bessemer","AL","2019-08-21","270","https://lh3.googleusercontent.com/O6y-CNM0wKAWb2QuLT5p-rY5eVugiJUhtkuSFPXs8Fvq2-eqMfM6VA8463j_OoCKSELTzfkhUl4RZPGcP9icFBj2kKE","","REJECTED","","","This is a neat themed restaraunt","https://lh3.googleusercontent.com/uiWouMqmECx4CJw1eUj4b85jGE1p1xb3Om5vqtXv6k81T4W4J78f6KGCdSHYDW_lKkrZFbEu_f7x0E9fbVx9WP_dEw","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgADlQAAQFVB1wGDAQADAECXwMOa1MHBgw9BAg9V1RpBgFpUgdvAVZqUwQMaQANAwc=","NOMINATION","UAB Tennis Courts","","33.498657","-86.801636","Birmingham","AL","2019-08-21","271","https://lh3.googleusercontent.com/dE136tLhZS5I_P86cBe9r5M0xio_XytPy8gjyPZO_ezxb-ME5yusLpe2XBGyUGl0cf7DKnxUMUdp2sgtBGWON0HvTLg","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
